id,title,content,URL,title_translation,content_translation
241,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Iwadii ab?r? aj?sara tuntun yii fihan wi pe, aw?n eniyan yoo nilo ati ma a gba ni ??meji laarin ?s? m?ta, ki o le ?i?? daradara lara.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Trials show people will require two doses, given about three weeks apart, for effective protection."""
242,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Iwadii ti w?n ?e ni oril?ede Amerika, Germany, Brazil, Argentina, South Africa ati Turkey fihan pe, laarin ?j? meje ti w?n ba ti gba ab?r? aj?sara keji naa ni arun naa yoo dopin lag? ara ?ni to ba lo.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Studies in the US, Germany, Brazil, Argentina, South Africa and Turkey show that within seven days of the second dose the vaccine prevents severe disease."""
243,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Ilee?? apoogun,Pfizer ati BioNTech ni aw?n yoo pese ab?r? aj?sara naa ni ?l?g??r?, ki aw?n le gbe l? si ?d? ij?ba lati fi ont? lu.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Pfizer and BioNTech will produce the vaccine at scale so governments can receive doses for deployment."""
244,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"L?yin ti w?n ba ti fi ont? lu ab?r? aj?sara naa, ni w?n ???? le gbe l? si aw?n oril?ede to wa lagbaye.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"After regulatory approval, doses can be shipped to countries worldwide."""
245,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Bakan naa ni w?n ni aw?n yoo pese ab?r? aj?sara mili?nu aad?ta ki ?dun yii to pari, ti aw?n yoo si pese ab?r? aj?sara bili?nu kan o le ni ?dun to n b?.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"They said they would supply 50 million doses by the end of the year and could provide up to a billion doses next year."""
246,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,O ?ee?e ko j? aw?n o?i?? ni ileewosan ati aw?n o?i?? eto ilera ni yoo k?k? ni anfaani ab?r? aj?sara yii.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Hospital staff and health workers will likely be among the first to receive the vaccine."""
247,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Bakan naa ni aw?n oril?ede k??kan ni yoo s? ?ni ti yoo k?k? ni anfaani si aw?n ab?r? aj?sara yii.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Each country will decide who to prioritize for vaccination."""
248,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Am?, o ?ee?e ki Il? G??si k?k? fun aw?n agbalagba ati aw?n ti w?n tete n ko arun Coronavirus yii nitori ailera ara w?n.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"It is likely the UK will first vaccinate the elderly and those most vulnerable due to frailty."""
249,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"W?n tun fikun wi pe, bii ab?r? aj?sara naa ba ?e ?i?? si lara aw?n eniyan ni yoo s? bi w?n yoo ?e lo si fun aw?n eniyan.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"They added that how the vaccine performs in people will determine broader use."""
250,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Am?, aw?n ?d? langba ti eroja idena aisan ara w?n ji pepe lo ?ee?e ki w?n ma tete ri ab?r? aj?sara naa gba.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"It is not yet known whether the vaccine prevents transmission from person to person or mainly prevents disease in the vaccinated person."""
251,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Am? a ko m? boya ab?r? aj?sara naa yoo d?na itankal? arun naa lati ara eniyan kan si omiran, boya yoo pa kokoro naa ni kiakia, ti ?ni to nii ko si ni lee ko ran ?lomiran.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Questions remain about how long protection lasts — a year or several months?"""
252,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Ati wipe ibeere ?i wa lori igba ati akoko ti ab?r? aj?sara naa yoo ?i?? da lara eniyan, ?e ?dun kan ni abi o?u melo?",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"There is the challenge of vaccinating tens of millions and the need for ultra-cold storage (about -80°C) for some vaccines."""
253,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Bakan naa ni ipenija wa lori bi w?n yoo ?e fun eniyan mili?nu l?na ?g?rin ni ab?r? aj?sara, ti o si ?e wi pe w?n gb?d? gbe oogun naa ?i ibi to ba tutu bii inu yinyin (minus 80C).",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Research shows the vaccine has no major harmful effects in trials, but long-term follow-up is needed — even common drugs have their own issues."""
254,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Iwadii fihan wi pe, oogun naa ko ni aleebu kankan fun ?ni to ba lo o, am? a ko le s? wipe otit? ni lai w?yin, nitori oogun paracetamol ti ko ni abaw?n, naa ni ipenija tir?.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"The vaccine works by entering muscle tissue and producing a protein that trains the immune system to block coronavirus infection."""
255,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Ohun ti ab?r? aj?sara naa ?e ni lati w? inu isan ara l?, ti yoo si pese eroja ara 'protein' ti yoo dena arun Coronavirus to f? ba s??li ara j?.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"Pfizer and BioNTech will produce the vaccine at scale for governments to deploy."""
256,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Bakan naa ni ab?r? aj?sara naa yoo tun aw?n s??li ara ti arun Coronavirus ti baj? ?e pada.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,This will also support the immune system of anyone who gets infected to recover.
257,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,Eleyii yoo si mu ara ?ni to ba ni aarun naa ji pepe pada.,https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,This will enhance if the disease has the disease to return.
258,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Oluranl?w? pataki fun ij?ba lori eto ilera ni Il? G??si, ?j?gb?n Chris Whitty ni, esi ay?wo naa ?e afihan iru agbara ti im? say?nsi ni ati if?kanbal? pe ?dun to n b? yoo dara lati koju arun Coronavirus.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,TEngland's Chief Medical Adviser Prof Chris Whitty said the trial results demonstrate the power of science and provide hope that the coming year will be better for confronting coronavirus.
259,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Aar? il? Am?rika ti w?n ???? dibo yan, Joe Biden ni iroyin ay? ni ab?r? aj?sara naa j? fun gbogbo eniyan ni agbaye.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"US President-elect Joe Biden said the vaccine news is good for everyone globally."""
260,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"''O di dandan ki a ni igb?k?le pe opin aarun Covid-19 ti n sun m? etile, ti ko si jinna m?."" Olootu ij?ba Il? G??si s? wi pe, abajade ay?wo ab?r? aj?sara naa fihan wi pe yoo koju arun Coronavirus, nitori naa aw?n ti b?r? igbes? lati ri wi pe aw?n arugbo ati aw?n ti arun Conavirus n tete mu ni aw?n k?k? fun ni ab?r? aj?sara naa.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,"We must be confident the end of COVID-19 is in sight,' a UK government spokesperson said."""
261,UK Covid Vaccine: Ab??r?? àj?sára Covid-19 yóò dé sí Nàìjíríà nínú o?ù kíní ?dún 2021,"Aw?n onim? say?nsi ni fasiti Oxford naa ni ?kan aw?n bal? nitori a?ey?ri nla lo j? fun aw?n, ti arun Coronavirus naa ko si ni p? l? si okun igbagbe.",https://www.bbc.com/yoruba/afrika-54884011,UK Covid Vaccine: Covid vaccine will arrive in Nigeria in January 2021,Oxford scientists said the success is a major achievement and cause for cautious optimism.
